Date,GameID,Drive,qtr,down,time,TimeUnder,TimeSecs,PlayTimeDiff,SideofField,yrdln,yrdline100,ydstogo,ydsnet,GoalToGo,FirstDown,posteam,DefensiveTeam,desc,PlayAttempted,Yards.Gained,sp,Touchdown,ExPointResult,TwoPointConv,DefTwoPoint,Safety,Onsidekick,PuntResult,PlayType,Passer,Passer_ID,PassAttempt,PassOutcome,PassLength,AirYards,YardsAfterCatch,QBHit,PassLocation,InterceptionThrown,Interceptor,Rusher,Rusher_ID,RushAttempt,RunLocation,RunGap,Receiver,Receiver_ID,Reception,ReturnResult,Returner,BlockingPlayer,Tackler1,Tackler2,FieldGoalResult,FieldGoalDistance,Fumble,RecFumbTeam,RecFumbPlayer,Sack,Challenge.Replay,ChalReplayResult,Accepted.Penalty,PenalizedTeam,PenaltyType,PenalizedPlayer,Penalty.Yards,PosTeamScore,DefTeamScore,ScoreDiff,AbsScoreDiff,HomeTeam,AwayTeam,Timeout_Indicator,Timeout_Team,posteam_timeouts_pre,HomeTimeouts_Remaining_Pre,AwayTimeouts_Remaining_Pre,HomeTimeouts_Remaining_Post,AwayTimeouts_Remaining_Post,No_Score_Prob,Opp_Field_Goal_Prob,Opp_Safety_Prob,Opp_Touchdown_Prob,Field_Goal_Prob,Safety_Prob,Touchdown_Prob,ExPoint_Prob,TwoPoint_Prob,ExpPts,EPA,airEPA,yacEPA,Home_WP_pre,Away_WP_pre,Home_WP_post,Away_WP_post,Win_Prob,WPA,airWPA,yacWPA,Season
2009-09-13,2009091308,7,2,2,03:26,4,2006,7,DAL,45,55,10,25,0,0,DAL,TB,"(3:26) P.Crayton left end to TB 39 for 16 yards (S.Piscitelli). PENALTY on DAL-F.Adams, Unnecessary Roughness, 15 yards, enforced at 50.",1,16,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,P.Crayton,00-0022766,1,left,end,NA,None,0,NA,NA,NA,S.Piscitelli,NA,NA,NA,0,NA,NA,0,0,NA,1,DAL,NA,F.Adams,15,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.35892365116658365,0.07064117137865704,7.959115889329757e-4,0.10465619880207463,0.20110108304396357,0.0023320950043371016,0.2615498890154513,0,0,1.4927079333203643,-0.8534848705212227,NA,NA,0.49391557352621407,0.5060844264737859,0.5209899229263883,0.4790100770736116,0.5060844264737859,-0.027074349400174336,NA,NA,2009
2009-09-13,2009091308,7,2,2,02:57,3,1977,29,DAL,35,65,20,25,0,0,DAL,TB,(2:57) (Shotgun) T.Romo pass incomplete deep left to M.Austin.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Incomplete Pass,Deep,30,0,0,left,0,NA,NA,None,0,NA,NA,M.Austin,00-0023921,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,2,2,2,2,2,0.4420300410090647,0.0846422035589432,0.0017311069490055073,0.12687177518939152,0.15442803329110658,0.0021295332382031806,0.18816730676428525,0,0,0.6392230627991417,-0.6001526765997311,2.401557438128103,-3.0017101147278344,0.5209899229263883,0.4790100770736116,0.5555962053158945,0.4444037946841054,0.4790100770736116,-0.03460628238950619,0.07464732200372853,-0.10925360439323473,2009
2009-09-13,2009091308,7,2,NA,02:50,3,1970,7,DAL,35,35,0,25,0,0,,NA,Timeout #2 by DAL at 02:50.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,TB,DAL,1,DAL,2,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091308,7,2,3,02:50,3,1970,0,DAL,35,65,20,26,0,0,DAL,TB,(2:50) (Shotgun) T.Romo pass short right to T.Choice to DAL 36 for 1 yard (G.Hayes).,1,1,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,-4,5,0,right,0,NA,NA,None,0,NA,NA,T.Choice,00-0026262,1,NA,NA,NA,G.Hayes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,1,2,1,2,1,0.4608010058611066,0.10227362725225381,0.0019319515929081266,0.15286852434072604,0.1352501305603407,0.0028077745805208053,0.14406698581214386,0,0,0.0390703861994105,-0.6112917122892741,-0.8872094726885507,0.2759177603992765,0.5555962053158946,0.4444037946841054,0.5755006748955949,0.42449932510440513,0.4444037946841054,-0.019904469579700268,-0.028020493801700075,0.008116024221999807,2009
2009-09-13,2009091308,7,2,4,02:15,3,1935,35,DAL,36,64,19,26,0,1,DAL,TB,"(2:15) (Punt formation) M.McBriar punts 63 yards to TB 1, Center-L.Ladouceur. C.Smith to TB 14 for 13 yards (B.Carpenter).",1,13,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Smith,NA,B.Carpenter,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,1,2,1,2,1,0.534877310566946,0.11673057875644444,0.002303382650343247,0.16105686950783066,0.09284669655623744,0.0027721922738259495,0.08941296968837234,0,0,-0.5722213260898636,0.4735182848777644,NA,NA,0.5755006748955949,0.42449932510440513,0.5376221266862661,0.4623778733137339,0.42449932510440513,0.03787854820932879,NA,NA,2009
2009-09-13,2009091308,8,2,1,02:00,2,1920,15,TB,14,86,10,-1,0,0,TB,DAL,"(2:00) (Shotgun) B.Leftwich pass short left to A.Bryant to TB 13 for -1 yards (T.Newman, K.Hamlin).",1,-1,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Short,-1,0,0,left,0,NA,NA,None,0,NA,NA,A.Bryant,00-0021191,1,NA,NA,NA,T.Newman,K.Hamlin,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,1,2,1,0.5931947395186419,0.0777706889534057,0.0040275012483841875,0.11424141756175017,0.08222724569562087,0.0013381105481814395,0.1272002964740158,0,0,0.09870304121209927,0.13681037324978518,0.13681037324978518,0,0.5376221266862661,0.4623778733137339,0.5349608264801522,0.4650391735198478,0.5376221266862661,-0.0026613002061138813,-0.0026613002061138813,0,2009
2009-09-13,2009091308,8,2,2,01:20,2,1880,40,TB,13,87,11,0,0,0,TB,DAL,(1:20) (Shotgun) B.Leftwich scrambles left end pushed ob at TB 14 for 1 yard (K.Brooking).,1,1,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,B.Leftwich,00-0022177,1,left,end,NA,None,0,NA,NA,NA,K.Brooking,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,1,2,1,0.7343772500338173,0.061341815380764116,0.006344482451608193,0.044600984824611306,0.08164212802481473,4.690079570925976e-4,0.07122433132729185,0,0,0.23551341446188445,-0.19995224942849743,NA,NA,0.5349608264801522,0.4650391735198478,0.5287141977952642,0.4712858022047358,0.5349608264801522,-0.0062466286848880115,NA,NA,2009
2009-09-13,2009091308,8,2,3,01:12,2,1872,8,TB,14,86,10,4,0,0,TB,DAL,"(1:12) (Shotgun) C.Smith left guard to TB 18 for 4 yards (B.James, A.Spencer).",1,4,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Smith,00-0026113,1,left,guard,NA,None,0,NA,NA,NA,B.James,A.Spencer,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,1,2,1,0.7377598824522661,0.0744488829025478,0.006598731188084408,0.052807786819858496,0.06356269465835403,5.364907942156323e-4,0.06428553118467362,0,0,0.03556116503338702,-0.22497258062628217,NA,NA,0.5287141977952642,0.4712858022047358,0.5177563652772957,0.48224363472270426,0.5287141977952642,-0.010957832517968447,NA,NA,2009
2009-09-13,2009091308,8,2,NA,01:08,2,1868,4,TB,14,14,0,4,0,0,,NA,Timeout #3 by DAL at 01:08.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,TB,DAL,1,DAL,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091308,8,2,4,01:08,2,1868,0,TB,18,82,6,4,0,1,TB,DAL,"(1:08) (Punt formation) D.Johnson punts 38 yards to DAL 44, Center-A.Economos, out of bounds.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,6,1,1,TB,DAL,0,None,2,2,0,2,0,0.7420921273913051,0.09275431076613565,0.004872892400347284,0.0636666844769155,0.03221956669407605,6.311070272310541e-4,0.06376331124398922,0,0,-0.18941141559289515,-1.3725065238603125,NA,NA,0.5177563652772957,0.48224363472270426,0.47390556209219525,0.5260944379078047,0.5177563652772957,-0.043850803185100484,NA,NA,2009
2009-09-13,2009091308,9,2,1,01:02,2,1862,6,DAL,44,56,10,9,0,0,DAL,TB,(1:02) (Shotgun) T.Romo pass short right to J.Witten pushed ob at TB 47 for 9 yards (S.Piscitelli).,1,9,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,9,0,0,right,0,NA,NA,None,0,NA,NA,J.Witten,00-0022127,1,NA,NA,NA,S.Piscitelli,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,0,2,0,2,0,0.557523416116318,0.03567396970723781,5.835953599500159e-4,0.025799575630608952,0.20230866455600285,5.994750736203361e-4,0.17751130355626207,0,0,1.5619179394532077,0.4802894063307519,0.4802894063307519,0,0.47390556209219525,0.5260944379078047,0.4589754103506496,0.5410245896493504,0.5260944379078047,0.01493015174154566,0.01493015174154566,0,2009
2009-09-13,2009091308,9,2,2,00:55,1,1855,7,TB,47,47,1,14,0,1,DAL,TB,"(:55) (Shotgun) PENALTY on TB-G.Adams, Defensive Offside, 5 yards, enforced at TB 47 - No Play.",1,0,0,0,NA,NA,NA,0,0,NA,No Play,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,1,TB,Defensive Offside,G.Adams,5,6,7,-1,1,TB,DAL,0,None,0,2,0,2,0,0.5065019463401382,0.02758866596297248,2.7905707017286007e-4,0.019196938899342233,0.21551828328442496,6.101157690601101e-4,0.23030499267388904,0,0,2.0422073457839596,0.14301955104228492,NA,NA,0.4589754103506496,0.5410245896493504,0.4545101224023621,0.5454898775976379,0.5410245896493504,0.0044652879482874885,NA,NA,2009
2009-09-13,2009091308,9,2,1,00:55,1,1855,0,TB,42,42,10,56,0,0,DAL,TB,"(:55) (Shotgun) T.Romo pass deep right to M.Austin for 42 yards, TOUCHDOWN.",1,42,1,1,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Deep,21,21,0,right,0,NA,NA,None,0,NA,NA,M.Austin,00-0023921,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,6,7,-1,1,TB,DAL,0,None,0,2,0,2,0,0.45578938773122535,0.02772735295653016,1.946614137700018e-4,0.020006071956918545,0.2654747781035531,6.475573909749948e-4,0.2301601904470279,0,0,2.1852268968262445,4.8147731031737555,0.9198625939860317,3.894910509187724,0.4545101224023621,0.5454898775976379,0.2916096505751391,0.7083903494248609,0.5454898775976379,0.162900471827223,0.02923364389537153,0.13366682793185147,2009
2009-09-13,2009091308,9,2,NA,00:46,1,1846,9,TB,2,2,0,56,0,0,DAL,TB,"(Kick formation) N.Folk extra point is GOOD, Center-L.Ladouceur, Holder-M.McBriar.",1,0,1,0,Made,NA,NA,0,0,NA,Extra Point,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,12,7,5,5,TB,DAL,0,None,0,2,0,2,0,0,0,0,0,0,0,0,0.9907954004544309,0,0.9907954004544309,0.00920459954556907,NA,NA,0.2916096505751391,0.7083903494248609,0.3126047952104787,0.6873952047895213,0.7083903494248609,-0.02099514463533958,NA,NA,2009
2009-09-13,2009091308,10,2,NA,00:46,1,1846,0,DAL,30,30,0,0,0,NA,TB,DAL,D.Buehler kicks 74 yards from DAL 30 to TB -4. C.Smith to TB 22 for 26 yards (B.James).,1,26,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,C.Smith,NA,B.James,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,2,2,0,2,0,0.7216273260641584,0.04493993518038171,0.003133464660420545,0.032595721340006434,0.10402851129683051,4.294692018596715e-4,0.09324557225634285,0,0,0.5964066938465795,0.048727568868908944,NA,NA,0.3126047952104786,0.6873952047895213,0.3142359333519239,0.685764066648076,0.3126047952104786,0.0016311381414452764,NA,NA,2009
2009-09-13,2009091308,10,2,1,00:38,1,1838,8,TB,22,78,10,3,0,0,TB,DAL,(:38) (Shotgun) B.Leftwich pass short middle to C.Smith to TB 25 for 3 yards (B.James).,1,3,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Short,3,0,0,middle,0,NA,NA,None,0,NA,NA,C.Smith,00-0026113,1,NA,NA,NA,B.James,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,2,2,0,2,0,0.7182931371291574,0.04316576822439133,0.002666878899727617,0.031290215497437275,0.10773234285174896,4.323593335659036e-4,0.09641929806397143,0,0,0.6451342627154885,-0.09329041172958208,-0.09329041172958208,0,0.3142359333519239,0.6857640666480761,0.3108664676124859,0.6891335323875141,0.3142359333519239,-0.0033694657394380267,-0.0033694657394380267,0,2009
2009-09-13,2009091308,10,2,2,00:16,1,1816,22,TB,25,75,7,50,0,0,TB,DAL,"(:16) (No Huddle, Shotgun) B.Leftwich pass deep right to M.Clayton to DAL 28 for 47 yards (T.Newman). The Replay Assistant challenged the pass completion ruling, and the play was Upheld.",1,47,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Deep,45,2,0,right,0,NA,NA,None,0,NA,NA,M.Clayton,00-0022725,1,NA,NA,NA,T.Newman,NA,NA,NA,0,NA,NA,0,1,Upheld,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,2,2,0,2,0,0.7350878388324404,0.044030479050442,0.0023678487416372075,0.031709931028876336,0.09867795052511583,4.550023006246389e-4,0.08767094952086349,0,0,0.5518438509859064,2.086571510352211,2.0096794687862687,0.0768920415659422,0.3108664676124859,0.6891335323875141,0.3875132291397256,0.6124867708602744,0.3108664676124859,0.0766467615272397,0.07014345699233476,0.006503304534904941,2009
2009-09-13,2009091308,10,2,NA,00:07,1,1807,9,TB,25,25,0,50,0,NA,,NA,Timeout #2 by TB at 00:07.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,TB,DAL,1,TB,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091308,10,2,1,00:07,1,1807,0,DAL,28,28,10,50,0,0,TB,DAL,(:07) (Shotgun) B.Leftwich pass incomplete deep left to A.Bryant.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Incomplete Pass,Deep,28,0,0,left,0,NA,NA,None,0,NA,NA,A.Bryant,00-0021191,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,1,1,0,1,0,0.3906170396120493,0.019126436466639744,5.759124989601498e-5,0.013746923465464895,0.309980596490219,6.206721969384078e-4,0.26585074051879276,0,0,2.6384153613381174,-0.37716186412980734,4.361584638661883,-4.73874650279169,0.3875132291397256,0.6124867708602744,0.37818840732875014,0.6218115926712497,0.3875132291397256,-0.009324821810975437,0.14058063107361302,-0.14990545288458845,2009
2009-09-13,2009091308,10,2,NA,00:02,1,1802,5,DAL,28,28,0,50,0,0,,NA,Timeout #3 by TB at 00:02.,1,0,0,0,NA,NA,NA,0,0,NA,Timeout,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,NA,NA,NA,NA,TB,DAL,1,TB,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,2009
2009-09-13,2009091308,10,2,2,00:02,1,1802,0,DAL,28,28,10,50,0,0,TB,DAL,"(:02) (Field Goal formation) M.Nugent 46 yard field goal is No Good, Wide Right, Center-A.Economos, Holder-D.Johnson.",1,0,0,0,NA,NA,NA,0,0,NA,Field Goal,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,No Good,46,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,0,0,0,0,0,0,0,0,0,0.7537511657361033,0,0,0,0,2.26125349720831,-1.9377276435970339,NA,NA,0.37818840732875014,0.6218115926712499,0.30213320495719687,0.6978667950428031,0.37818840732875014,-0.07605520237155328,NA,NA,2009
2009-09-13,2009091308,11,3,NA,15:00,15,1800,2,DAL,30,30,0,0,0,NA,TB,DAL,"D.Buehler kicks 70 yards from DAL 30 to end zone, Touchback.",1,0,0,0,NA,NA,NA,0,0,NA,Kickoff,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,Touchback,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.0015063265025897468,0.1797487862643072,0.006639108378448644,0.281137706070735,0.21370014348424918,0.0035923127788396836,0.3136756165208305,0,0,0.32352585361127617,0,NA,NA,0.30213320495719687,0.6978667950428031,0.30213320495719687,0.6978667950428031,0.30213320495719687,0,NA,NA,2009
2009-09-13,2009091308,11,3,1,15:00,15,1800,0,TB,20,80,10,2,0,0,TB,DAL,"(15:00) C.Williams up the middle to TB 22 for 2 yards (K.Brooking, A.Spencer).",1,2,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Williams,00-0023440,1,middle,NA,NA,None,0,NA,NA,NA,K.Brooking,A.Spencer,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.0015063265025897468,0.1797487862643072,0.006639108378448644,0.281137706070735,0.21370014348424918,0.0035923127788396836,0.3136756165208305,0,0,0.32352585361127617,-0.4554549625749542,NA,NA,0.30213320495719687,0.6978667950428031,0.28550616272171636,0.7144938372782836,0.30213320495719687,-0.016627042235480505,NA,NA,2009
2009-09-13,2009091308,11,3,2,14:26,15,1766,34,TB,22,78,8,16,0,1,TB,DAL,(14:26) B.Leftwich pass short right to M.Clayton to TB 36 for 14 yards (T.Newman).,1,14,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Complete,Short,14,0,0,right,0,NA,NA,None,0,NA,NA,M.Clayton,00-0022725,1,NA,NA,NA,T.Newman,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.001705570516592301,0.19650813419733598,0.006612895972388774,0.30580718113054195,0.19860677061409476,0.0039330182677413,0.2868264293013049,0,0,-0.13192910896367804,1.9866885000736758,1.9866885000736758,0,0.28550616272171636,0.7144938372782836,0.35287323219608024,0.6471267678039198,0.28550616272171636,0.06736706947436388,0.06736706947436388,0,2009
2009-09-13,2009091308,11,3,1,13:44,14,1724,42,TB,36,64,10,16,0,0,TB,DAL,(13:44) B.Leftwich pass incomplete deep middle to M.Clayton.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Incomplete Pass,Deep,22,0,0,middle,0,NA,NA,None,0,NA,NA,M.Clayton,00-0022725,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.0014748116649559656,0.12602702760459605,0.0017684918060299254,0.19608613235480743,0.27379649494577774,0.003667678436933145,0.3971793631868997,0,0,1.8547593911099978,-0.7134646054190736,1.593761186658659,-2.3072257920777326,0.35287323219608024,0.6471267678039198,0.32759873723418076,0.6724012627658192,0.35287323219608024,-0.025274494961899485,0.0547590724407106,-0.08003356740261008,2009
2009-09-13,2009091308,11,3,2,13:37,14,1717,7,TB,36,64,10,21,0,0,TB,DAL,(13:37) C.Williams left end to TB 41 for 5 yards (A.Spencer).,1,5,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,C.Williams,00-0023440,1,left,end,NA,None,0,NA,NA,NA,A.Spencer,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.001595869870277334,0.1485903574183245,0.0026408108881536834,0.23264054864636044,0.26518730237403854,0.004029272499061285,0.3453158383037842,0,0,1.1412947856909241,-0.1021951546497053,NA,NA,0.32759873723418076,0.6724012627658192,0.32260994048949393,0.677390059510506,0.32759873723418076,-0.00498879674468683,NA,NA,2009
2009-09-13,2009091308,11,3,3,12:56,13,1676,41,TB,41,59,5,21,0,0,TB,DAL,(12:56) (Shotgun) B.Leftwich pass incomplete short right to M.Stovall.,1,0,0,0,NA,NA,NA,0,0,NA,Pass,B.Leftwich,00-0022177,1,Incomplete Pass,Short,15,0,0,right,0,NA,NA,None,0,NA,NA,M.Stovall,00-0024305,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.0017701720673377428,0.15303066397610662,0.0022541476517845293,0.2376011717650183,0.2624503939537676,0.004339443066992741,0.33855400751899245,0,0,1.0390996310412188,-1.885423877107081,2.301522913242013,-4.186946790349094,0.32260994048949393,0.677390059510506,0.2587493665937158,0.7412506334062842,0.32260994048949393,-0.06386057389577815,0.079837880035179,-0.14369845393095715,2009
2009-09-13,2009091308,11,3,4,12:48,13,1668,8,TB,41,59,5,21,0,1,TB,DAL,"(12:48) (Punt formation) D.Johnson punts 38 yards to DAL 21, Center-A.Economos, out of bounds.",1,0,0,0,NA,NA,NA,0,0,Clean,Punt,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,7,13,-6,6,TB,DAL,0,None,3,3,3,3,3,0.002248341096168122,0.22320279668223866,0.003518503673149829,0.33906635952039693,0.19732784158736075,0.00613019177538988,0.22850596566529568,0,0,-0.8463242460658622,0.38142437587086264,NA,NA,0.2587493665937158,0.7412506334062843,0.28989591125573266,0.7101040887442673,0.2587493665937158,0.031146544662016884,NA,NA,2009
2009-09-13,2009091308,12,3,1,12:40,13,1660,8,DAL,21,79,10,13,0,1,DAL,TB,(12:40) T.Romo pass short left to M.Bennett to DAL 34 for 13 yards (G.Hayes).,1,13,0,0,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Short,10,3,0,left,0,NA,NA,None,0,NA,NA,M.Bennett,00-0026201,1,NA,NA,NA,G.Hayes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,13,7,6,6,TB,DAL,0,None,3,3,3,3,3,0.0025982871354020107,0.17531202068196317,0.006083149282540338,0.27270853693562164,0.21830049424557546,0.0035844150827373153,0.32141309663616,0,0,0.46489987019499956,1.238095502250185,0.9605065580386674,0.2775889442115176,0.28989591125573266,0.7101040887442673,0.24827171048668661,0.7517282895133134,0.7101040887442673,0.04162420076904605,0.03269443960511398,0.00892976116393207,2009
2009-09-13,2009091308,12,3,1,12:12,13,1632,28,DAL,34,66,10,13,0,0,DAL,TB,(12:12) M.Barber up the middle to DAL 34 for no gain (G.Hayes).,1,0,0,0,NA,NA,NA,0,0,NA,Run,NA,None,0,NA,NA,0,0,0,NA,0,NA,M.Barber,00-0023544,1,middle,NA,NA,None,0,NA,NA,NA,G.Hayes,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,13,7,6,6,TB,DAL,0,None,3,3,3,3,3,0.0022320996644026566,0.1316858203820294,0.0020824402076251927,0.2042380945693995,0.2670433908900004,0.003654575336696345,0.3890635789498465,0,0,1.7029953724451845,-0.7161978847580683,NA,NA,0.24827171048668661,0.7517282895133134,0.2720913730166409,0.7279086269833591,0.7517282895133134,-0.023819662529954266,NA,NA,2009
2009-09-13,2009091308,12,3,2,11:34,12,1594,38,DAL,34,66,10,79,0,0,DAL,TB,"(11:34) (Shotgun) T.Romo pass deep right to R.Williams for 66 yards, TOUCHDOWN.",1,66,1,1,NA,NA,NA,0,0,NA,Pass,T.Romo,00-0021678,1,Complete,Deep,21,45,0,right,0,NA,NA,None,0,NA,NA,R.Williams,00-0022909,1,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,13,7,6,6,TB,DAL,0,None,3,3,3,3,3,0.002724983640825869,0.15473183430217588,0.003022752625927285,0.2410240313979684,0.2563084999289273,0.0040068141769461565,0.33818108392722906,0,0,0.9867974876871162,6.013202512312883,2.3085186628695946,3.7046838494432888,0.2720913730166409,0.7279086269833591,0.1250359521570168,0.8749640478429832,0.7279086269833591,0.1470554208596241,0.07065923756640247,0.07639618329322162,2009
2009-09-13,2009091308,12,3,NA,11:23,12,1583,11,TB,2,2,0,79,0,0,DAL,TB,"(Kick formation) N.Folk extra point is GOOD, Center-L.Ladouceur, Holder-M.McBriar.",1,0,1,0,Made,NA,NA,0,0,NA,Extra Point,NA,None,0,NA,NA,0,0,0,NA,0,NA,NA,None,0,NA,NA,NA,None,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,0,0,NA,0,NA,NA,NA,0,19,7,12,12,TB,DAL,0,None,3,3,3,3,3,0,0,0,0,0,0,0,0.9907954004544309,0,0.9907954004544309,0.00920459954556907,NA,NA,0.1250359521570168,0.8749640478429832,0.12379592829414288,0.8762040717058571,0.8749640478429832,0.001240023862873918,NA,NA,2009
